payment_id,contract_number,payment_date,payment_amount,payment_method
PMT0001353,CTR000083,2023-09-04,695.76,CHEQUE
PMT0001354,CTR000083,2023-10-03,695.76,PRE_AUTHORIZED
PMT0001355,CTR000083,2023-11-02,695.76,ONLINE_BANKING
PMT0001356,CTR000083,2023-12-02,695.76,ONLINE_BANKING
PMT0001357,CTR000083,2024-01-01,695.76,ONLINE_BANKING
PMT0001358,CTR000083,2024-02-05,695.76,CHEQUE
PMT0001359,CTR000083,2024-03-05,695.76,ONLINE_BANKING
PMT0001360,CTR000083,2024-04-03,695.76,ONLINE_BANKING
PMT0001361,CTR000083,2024-05-04,695.76,PRE_AUTHORIZED
PMT0001362,CTR000083,2024-06-03,695.76,ONLINE_BANKING
PMT0001363,CTR000083,2024-07-03,695.76,CHEQUE
PMT0001364,CTR000083,2024-08-06,695.76,ONLINE_BANKING
PMT0001365,CTR000083,2024-09-03,695.76,CHEQUE
PMT0001366,CTR000083,2024-10-05,695.76,CHEQUE
PMT0001367,CTR000083,2024-11-05,695.76,PRE_AUTHORIZED
PMT0001368,CTR000083,2024-12-03,695.76,ONLINE_BANKING
PMT0001369,CTR000083,2025-01-03,695.76,PRE_AUTHORIZED
PMT0001370,CTR000083,2025-02-03,695.76,ONLINE_BANKING
PMT0001371,CTR000083,2025-03-05,695.76,CHEQUE
PMT0001372,CTR000083,2025-04-06,695.76,CHEQUE
PMT0001373,CTR000083,2025-05-02,695.76,PRE_AUTHORIZED
PMT0001374,CTR000083,2025-06-05,695.76,ONLINE_BANKING
PMT0001375,CTR000083,2025-07-06,695.76,ONLINE_BANKING
PMT0001376,CTR000084,2023-09-17,1416.75,PRE_AUTHORIZED
PMT0001377,CTR000084,2023-10-01,1416.75,PRE_AUTHORIZED
PMT0001378,CTR000084,2023-11-05,1416.75,ONLINE_BANKING
PMT0001379,CTR000084,2023-12-06,1416.75,PRE_AUTHORIZED
PMT0001380,CTR000084,2024-01-04,1416.75,PRE_AUTHORIZED
PMT0001381,CTR000084,2024-02-03,1416.75,CHEQUE
PMT0001382,CTR000084,2024-03-03,1416.75,CHEQUE
PMT0001383,CTR000084,2024-04-04,1416.75,ONLINE_BANKING
PMT0001384,CTR000084,2024-05-05,1416.75,PRE_AUTHORIZED
PMT0001385,CTR000084,2024-06-02,1416.75,PRE_AUTHORIZED
PMT0001386,CTR000084,2024-07-01,1416.75,ONLINE_BANKING
PMT0001387,CTR000084,2024-08-04,1416.75,ONLINE_BANKING
PMT0001388,CTR000084,2024-09-01,1416.75,PRE_AUTHORIZED
PMT0001389,CTR000084,2024-10-02,1416.75,CHEQUE
PMT0001390,CTR000084,2024-11-02,1416.75,CHEQUE
PMT0001391,CTR000084,2024-12-01,1416.75,PRE_AUTHORIZED
PMT0001392,CTR000084,2025-01-02,1416.75,CHEQUE
PMT0001393,CTR000084,2025-02-03,1416.75,ONLINE_BANKING
PMT0001394,CTR000084,2025-03-05,1416.75,CHEQUE
PMT0001395,CTR000084,2025-04-02,1416.75,ONLINE_BANKING
PMT0001396,CTR000084,2025-05-06,1416.75,CHEQUE
PMT0001397,CTR000084,2025-06-01,1416.75,CHEQUE
PMT0001398,CTR000084,2025-07-01,1416.75,CHEQUE
PMT0001399,CTR000084,2025-08-01,1416.75,ONLINE_BANKING
PMT0001400,CTR000085,2024-03-03,925.05,PRE_AUTHORIZED
PMT0001401,CTR000085,2024-03-02,925.05,CHEQUE
PMT0001402,CTR000085,2024-04-01,925.05,PRE_AUTHORIZED
PMT0001403,CTR000085,2024-05-02,925.05,PRE_AUTHORIZED
PMT0001404,CTR000085,2024-06-02,925.05,CHEQUE
PMT0001405,CTR000085,2024-07-01,925.05,PRE_AUTHORIZED
PMT0001406,CTR000085,2024-08-04,925.05,ONLINE_BANKING
PMT0001407,CTR000085,2024-09-04,925.05,PRE_AUTHORIZED
PMT0001408,CTR000085,2024-10-01,925.05,ONLINE_BANKING
PMT0001409,CTR000085,2024-11-04,925.05,CHEQUE
PMT0001410,CTR000085,2024-12-05,925.05,CHEQUE
PMT0001411,CTR000085,2025-01-06,925.05,ONLINE_BANKING
PMT0001412,CTR000085,2025-02-05,925.05,PRE_AUTHORIZED
PMT0001413,CTR000085,2025-03-03,925.05,CHEQUE
PMT0001414,CTR000085,2025-04-02,925.05,CHEQUE
PMT0001415,CTR000085,2025-05-04,925.05,CHEQUE
PMT0001416,CTR000085,2025-06-02,925.05,CHEQUE
PMT0001417,CTR000085,2025-07-06,925.05,ONLINE_BANKING
PMT0001418,CTR000085,2025-08-03,925.05,PRE_AUTHORIZED
PMT0001419,CTR000085,2025-09-02,925.05,PRE_AUTHORIZED
PMT0001420,CTR000085,2025-10-03,925.05,PRE_AUTHORIZED
PMT0001421,CTR000085,2025-11-05,925.05,ONLINE_BANKING
PMT0001422,CTR000085,2025-12-02,925.05,PRE_AUTHORIZED
PMT0001423,CTR000085,2026-01-05,925.05,ONLINE_BANKING
PMT0001424,CTR000086,2024-09-14,230.76,PRE_AUTHORIZED
PMT0001425,CTR000086,2024-10-05,230.76,PRE_AUTHORIZED
PMT0001426,CTR000086,2024-11-02,230.76,PRE_AUTHORIZED
PMT0001427,CTR000086,2024-12-02,230.76,ONLINE_BANKING
PMT0001428,CTR000086,2025-01-01,230.76,PRE_AUTHORIZED
PMT0001429,CTR000086,2025-02-01,230.76,PRE_AUTHORIZED
PMT0001430,CTR000086,2025-03-03,230.76,ONLINE_BANKING
PMT0001431,CTR000086,2025-04-01,230.76,CHEQUE
PMT0001432,CTR000086,2025-05-06,230.76,ONLINE_BANKING
PMT0001433,CTR000086,2025-06-03,230.76,PRE_AUTHORIZED
PMT0001434,CTR000086,2025-07-04,230.76,PRE_AUTHORIZED
PMT0001435,CTR000086,2025-08-05,230.76,CHEQUE
PMT0001436,CTR000086,2025-09-03,230.76,PRE_AUTHORIZED
PMT0001437,CTR000086,2025-10-01,230.76,PRE_AUTHORIZED
PMT0001438,CTR000086,2025-11-03,230.76,PRE_AUTHORIZED
PMT0001439,CTR000086,2025-12-02,230.76,CHEQUE
PMT0001440,CTR000086,2026-01-03,230.76,ONLINE_BANKING
PMT0001441,CTR000086,2026-02-01,230.76,PRE_AUTHORIZED
PMT0001442,CTR000086,2026-03-02,230.76,PRE_AUTHORIZED
PMT0001443,CTR000086,2026-04-03,230.76,ONLINE_BANKING
PMT0001444,CTR000086,2026-05-06,230.76,PRE_AUTHORIZED
PMT0001445,CTR000087,2023-07-14,650.4,PRE_AUTHORIZED
PMT0001446,CTR000087,2023-08-03,650.4,PRE_AUTHORIZED
PMT0001447,CTR000087,2023-09-06,650.4,ONLINE_BANKING
PMT0001448,CTR000087,2023-10-03,650.4,CHEQUE
PMT0001449,CTR000087,2023-11-04,650.4,CHEQUE
PMT0001450,CTR000087,2023-12-01,650.4,ONLINE_BANKING
PMT0001451,CTR000087,2024-01-06,650.4,ONLINE_BANKING
PMT0001452,CTR000087,2024-02-03,650.4,ONLINE_BANKING
PMT0001453,CTR000087,2024-03-05,650.4,PRE_AUTHORIZED
PMT0001454,CTR000087,2024-04-01,650.4,ONLINE_BANKING
PMT0001455,CTR000087,2024-05-05,650.4,PRE_AUTHORIZED
PMT0001456,CTR000087,2024-06-04,650.4,PRE_AUTHORIZED
PMT0001457,CTR000087,2024-07-04,650.4,CHEQUE
PMT0001458,CTR000087,2024-08-05,650.4,PRE_AUTHORIZED
PMT0001459,CTR000087,2024-09-03,650.4,CHEQUE
PMT0001460,CTR000087,2024-10-06,650.4,ONLINE_BANKING
PMT0001461,CTR000087,2024-11-05,650.4,ONLINE_BANKING
PMT0001462,CTR000087,2024-12-05,650.4,CHEQUE
PMT0001463,CTR000087,2025-01-02,650.4,ONLINE_BANKING
PMT0001464,CTR000087,2025-02-02,650.4,ONLINE_BANKING
PMT0001465,CTR000087,2025-03-01,650.4,PRE_AUTHORIZED
PMT0001466,CTR000087,2025-04-01,650.4,PRE_AUTHORIZED
PMT0001467,CTR000087,2025-05-01,650.4,CHEQUE
PMT0001468,CTR000087,2025-06-05,650.4,PRE_AUTHORIZED
PMT0001469,CTR000088,2025-03-12,1313.51,CHEQUE
PMT0001470,CTR000088,2025-04-04,1313.51,PRE_AUTHORIZED
PMT0001471,CTR000088,2025-05-04,1313.51,ONLINE_BANKING
PMT0001472,CTR000088,2025-06-06,1313.51,PRE_AUTHORIZED
PMT0001473,CTR000088,2025-07-03,1313.51,PRE_AUTHORIZED
PMT0001474,CTR000088,2025-08-05,1313.51,CHEQUE
PMT0001475,CTR000088,2025-09-03,1313.51,PRE_AUTHORIZED
PMT0001476,CTR000088,2025-10-06,1313.51,PRE_AUTHORIZED
PMT0001477,CTR000088,2025-11-02,1313.51,PRE_AUTHORIZED
PMT0001478,CTR000088,2025-12-04,1313.51,ONLINE_BANKING
PMT0001479,CTR000088,2026-01-02,1313.51,PRE_AUTHORIZED
PMT0001480,CTR000088,2026-02-02,1313.51,PRE_AUTHORIZED
PMT0001481,CTR000088,2026-03-02,1313.51,PRE_AUTHORIZED
PMT0001482,CTR000088,2026-04-02,1313.51,ONLINE_BANKING
PMT0001483,CTR000088,2026-05-06,1313.51,ONLINE_BANKING
PMT0001484,CTR000089,2025-04-23,927.27,PRE_AUTHORIZED
PMT0001485,CTR000089,2025-05-03,927.27,ONLINE_BANKING
PMT0001486,CTR000089,2025-06-01,927.27,ONLINE_BANKING
PMT0001487,CTR000089,2025-07-05,927.27,ONLINE_BANKING
PMT0001488,CTR000089,2025-08-05,927.27,ONLINE_BANKING
PMT0001489,CTR000089,2025-09-01,927.27,PRE_AUTHORIZED
PMT0001490,CTR000089,2025-10-05,927.27,CHEQUE
PMT0001491,CTR000089,2025-11-05,927.27,CHEQUE
PMT0001492,CTR000089,2025-12-05,927.27,ONLINE_BANKING
PMT0001493,CTR000089,2026-01-06,927.27,ONLINE_BANKING
PMT0001494,CTR000089,2026-02-05,927.27,CHEQUE
PMT0001495,CTR000089,2026-03-04,927.27,ONLINE_BANKING
PMT0001496,CTR000089,2026-04-02,927.27,PRE_AUTHORIZED
PMT0001497,CTR000089,2026-05-05,927.27,CHEQUE
PMT0001498,CTR000090,2026-05-08,903.55,ONLINE_BANKING
PMT0001499,CTR000091,2024-06-16,974.91,PRE_AUTHORIZED
PMT0001500,CTR000091,2024-07-04,974.91,ONLINE_BANKING
PMT0001501,CTR000091,2024-08-02,974.91,CHEQUE
PMT0001502,CTR000091,2024-09-06,974.91,ONLINE_BANKING
PMT0001503,CTR000091,2024-10-02,974.91,PRE_AUTHORIZED
PMT0001504,CTR000091,2024-11-01,974.91,PRE_AUTHORIZED
PMT0001505,CTR000091,2024-12-04,974.91,PRE_AUTHORIZED
PMT0001506,CTR000091,2025-01-03,974.91,ONLINE_BANKING
PMT0001507,CTR000091,2025-02-06,974.91,CHEQUE
PMT0001508,CTR000091,2025-03-04,974.91,PRE_AUTHORIZED
PMT0001509,CTR000091,2025-04-06,974.91,PRE_AUTHORIZED
PMT0001510,CTR000091,2025-05-02,974.91,CHEQUE
PMT0001511,CTR000091,2025-06-06,974.91,PRE_AUTHORIZED
PMT0001512,CTR000091,2025-07-01,974.91,ONLINE_BANKING
PMT0001513,CTR000091,2025-08-05,974.91,CHEQUE
PMT0001514,CTR000091,2025-09-05,974.91,ONLINE_BANKING
PMT0001515,CTR000091,2025-10-02,974.91,CHEQUE
PMT0001516,CTR000091,2025-11-06,974.91,CHEQUE
PMT0001517,CTR000091,2025-12-01,974.91,PRE_AUTHORIZED
PMT0001518,CTR000091,2026-01-05,974.91,PRE_AUTHORIZED
PMT0001519,CTR000091,2026-02-02,974.91,PRE_AUTHORIZED
PMT0001520,CTR000091,2026-03-01,974.91,PRE_AUTHORIZED
PMT0001521,CTR000091,2026-04-01,974.91,PRE_AUTHORIZED
PMT0001522,CTR000091,2026-05-03,974.91,CHEQUE
PMT0001523,CTR000092,2025-01-13,708.14,PRE_AUTHORIZED
PMT0001524,CTR000092,2025-02-05,708.14,ONLINE_BANKING
PMT0001525,CTR000092,2025-03-04,708.14,ONLINE_BANKING
PMT0001526,CTR000092,2025-04-01,708.14,CHEQUE
PMT0001527,CTR000092,2025-05-03,708.14,ONLINE_BANKING
PMT0001528,CTR000092,2025-06-01,708.14,ONLINE_BANKING
PMT0001529,CTR000092,2025-07-03,708.14,PRE_AUTHORIZED
PMT0001530,CTR000092,2025-08-06,708.14,PRE_AUTHORIZED
PMT0001531,CTR000092,2025-09-02,708.14,CHEQUE
PMT0001532,CTR000092,2025-10-04,708.14,ONLINE_BANKING
PMT0001533,CTR000092,2025-11-04,708.14,PRE_AUTHORIZED
PMT0001534,CTR000092,2025-12-05,708.14,ONLINE_BANKING
PMT0001535,CTR000092,2026-01-04,708.14,CHEQUE
PMT0001536,CTR000092,2026-02-04,708.14,CHEQUE
PMT0001537,CTR000092,2026-03-06,708.14,PRE_AUTHORIZED
PMT0001538,CTR000092,2026-04-06,708.14,PRE_AUTHORIZED
PMT0001539,CTR000092,2026-05-06,708.14,PRE_AUTHORIZED
PMT0001540,CTR000093,2025-04-08,1064.46,PRE_AUTHORIZED
PMT0001541,CTR000093,2025-05-03,1064.46,CHEQUE
PMT0001542,CTR000093,2025-06-02,1064.46,CHEQUE
PMT0001543,CTR000093,2025-07-02,1064.46,PRE_AUTHORIZED
PMT0001544,CTR000093,2025-08-04,1064.46,CHEQUE
PMT0001545,CTR000093,2025-09-05,1064.46,CHEQUE
PMT0001546,CTR000093,2025-10-01,1064.46,ONLINE_BANKING
PMT0001547,CTR000093,2025-11-04,1064.46,PRE_AUTHORIZED
PMT0001548,CTR000093,2025-12-04,1064.46,CHEQUE
PMT0001549,CTR000093,2026-01-05,1064.46,ONLINE_BANKING
PMT0001550,CTR000093,2026-02-05,1064.46,PRE_AUTHORIZED
PMT0001551,CTR000093,2026-03-05,1064.46,CHEQUE
PMT0001552,CTR000093,2026-04-06,1064.46,CHEQUE
PMT0001553,CTR000093,2026-05-04,1064.46,ONLINE_BANKING
PMT0001554,CTR000094,2024-01-07,212.78,PRE_AUTHORIZED
PMT0001555,CTR000094,2024-02-02,212.78,CHEQUE
PMT0001556,CTR000094,2024-03-03,212.78,PRE_AUTHORIZED
PMT0001557,CTR000094,2024-04-02,212.78,PRE_AUTHORIZED
PMT0001558,CTR000094,2024-05-01,212.78,ONLINE_BANKING
PMT0001559,CTR000094,2024-06-03,212.78,PRE_AUTHORIZED
PMT0001560,CTR000094,2024-07-02,212.78,CHEQUE
PMT0001561,CTR000094,2024-08-03,212.78,CHEQUE
PMT0001562,CTR000094,2024-09-04,212.78,CHEQUE
PMT0001563,CTR000094,2024-10-05,212.78,CHEQUE
PMT0001564,CTR000094,2024-11-04,212.78,CHEQUE
PMT0001565,CTR000094,2024-12-02,212.78,ONLINE_BANKING
PMT0001566,CTR000094,2025-01-02,212.78,PRE_AUTHORIZED
PMT0001567,CTR000094,2025-02-05,212.78,PRE_AUTHORIZED
PMT0001568,CTR000094,2025-03-05,212.78,CHEQUE
PMT0001569,CTR000094,2025-04-06,212.78,PRE_AUTHORIZED
PMT0001570,CTR000094,2025-05-04,212.78,ONLINE_BANKING
PMT0001571,CTR000094,2025-06-01,212.78,CHEQUE
PMT0001572,CTR000094,2025-07-01,212.78,CHEQUE
PMT0001573,CTR000094,2025-08-04,212.78,PRE_AUTHORIZED
PMT0001574,CTR000094,2025-09-01,212.78,PRE_AUTHORIZED
PMT0001575,CTR000094,2025-10-03,212.78,PRE_AUTHORIZED
PMT0001576,CTR000094,2025-11-02,212.78,PRE_AUTHORIZED
PMT0001577,CTR000094,2025-12-02,212.78,PRE_AUTHORIZED
PMT0001578,CTR000095,2023-02-27,655.71,CHEQUE
PMT0001579,CTR000095,2023-03-03,655.71,PRE_AUTHORIZED
PMT0001580,CTR000095,2023-04-05,655.71,CHEQUE
PMT0001581,CTR000095,2023-05-05,655.71,ONLINE_BANKING
PMT0001582,CTR000095,2023-06-06,655.71,CHEQUE
PMT0001583,CTR000095,2023-07-04,655.71,ONLINE_BANKING
PMT0001584,CTR000095,2023-08-01,655.71,ONLINE_BANKING
PMT0001585,CTR000095,2023-09-06,655.71,ONLINE_BANKING
PMT0001586,CTR000095,2023-10-02,655.71,PRE_AUTHORIZED
PMT0001587,CTR000095,2023-11-05,655.71,CHEQUE
PMT0001588,CTR000095,2023-12-06,655.71,ONLINE_BANKING
PMT0001589,CTR000095,2024-01-01,655.71,CHEQUE
PMT0001590,CTR000095,2024-02-05,655.71,ONLINE_BANKING
PMT0001591,CTR000095,2024-03-01,655.71,ONLINE_BANKING
PMT0001592,CTR000095,2024-04-06,655.71,PRE_AUTHORIZED
PMT0001593,CTR000095,2024-05-05,655.71,ONLINE_BANKING
PMT0001594,CTR000095,2024-06-05,655.71,CHEQUE
PMT0001595,CTR000095,2024-07-06,655.71,ONLINE_BANKING
PMT0001596,CTR000095,2024-08-04,655.71,PRE_AUTHORIZED
PMT0001597,CTR000095,2024-09-01,655.71,CHEQUE
PMT0001598,CTR000095,2024-10-02,655.71,CHEQUE
PMT0001599,CTR000095,2024-11-03,655.71,CHEQUE
PMT0001600,CTR000095,2024-12-04,655.71,CHEQUE
PMT0001601,CTR000095,2025-01-02,655.71,CHEQUE
PMT0001602,CTR000096,2024-10-30,321.82,CHEQUE
PMT0001603,CTR000096,2024-11-05,321.82,PRE_AUTHORIZED
PMT0001604,CTR000096,2024-12-02,321.82,CHEQUE
PMT0001605,CTR000096,2025-01-04,321.82,CHEQUE
PMT0001606,CTR000096,2025-02-04,321.82,CHEQUE
PMT0001607,CTR000096,2025-03-02,321.82,CHEQUE
PMT0001608,CTR000096,2025-04-01,321.82,ONLINE_BANKING
PMT0001609,CTR000096,2025-05-04,321.82,PRE_AUTHORIZED
PMT0001610,CTR000096,2025-06-04,321.82,ONLINE_BANKING
PMT0001611,CTR000096,2025-07-03,321.82,PRE_AUTHORIZED
PMT0001612,CTR000096,2025-08-05,321.82,CHEQUE
PMT0001613,CTR000096,2025-09-01,321.82,CHEQUE
PMT0001614,CTR000096,2025-10-04,321.82,ONLINE_BANKING
PMT0001615,CTR000096,2025-11-04,321.82,ONLINE_BANKING
PMT0001616,CTR000096,2025-12-06,321.82,CHEQUE
PMT0001617,CTR000096,2026-01-03,321.82,ONLINE_BANKING
PMT0001618,CTR000096,2026-02-05,321.82,PRE_AUTHORIZED
PMT0001619,CTR000096,2026-03-05,321.82,ONLINE_BANKING
PMT0001620,CTR000096,2026-04-04,321.82,PRE_AUTHORIZED
PMT0001621,CTR000096,2026-05-04,321.82,CHEQUE
PMT0001622,CTR000097,2023-01-24,999.67,ONLINE_BANKING
PMT0001623,CTR000097,2023-02-05,999.67,CHEQUE
PMT0001624,CTR000097,2023-03-03,999.67,PRE_AUTHORIZED
PMT0001625,CTR000097,2023-04-02,999.67,CHEQUE
PMT0001626,CTR000097,2023-05-04,999.67,PRE_AUTHORIZED
PMT0001627,CTR000097,2023-06-02,999.67,PRE_AUTHORIZED
PMT0001628,CTR000097,2023-07-01,999.67,PRE_AUTHORIZED
PMT0001629,CTR000097,2023-08-04,999.67,PRE_AUTHORIZED
PMT0001630,CTR000097,2023-09-03,999.67,CHEQUE
PMT0001631,CTR000097,2023-10-01,999.67,PRE_AUTHORIZED
PMT0001632,CTR000097,2023-11-02,999.67,ONLINE_BANKING
PMT0001633,CTR000097,2023-12-03,999.67,ONLINE_BANKING
PMT0001634,CTR000097,2024-01-02,999.67,PRE_AUTHORIZED
PMT0001635,CTR000097,2024-02-05,999.67,CHEQUE
PMT0001636,CTR000097,2024-03-06,999.67,PRE_AUTHORIZED
PMT0001637,CTR000097,2024-04-03,999.67,CHEQUE
PMT0001638,CTR000097,2024-05-05,999.67,PRE_AUTHORIZED
PMT0001639,CTR000097,2024-06-06,999.67,ONLINE_BANKING
PMT0001640,CTR000097,2024-07-06,999.67,PRE_AUTHORIZED
PMT0001641,CTR000097,2024-08-04,999.67,PRE_AUTHORIZED
PMT0001642,CTR000097,2024-09-03,999.67,PRE_AUTHORIZED
PMT0001643,CTR000097,2024-10-01,999.67,CHEQUE
PMT0001644,CTR000097,2024-11-04,999.67,CHEQUE
PMT0001645,CTR000097,2024-12-05,999.67,CHEQUE
PMT0001646,CTR000098,2025-01-25,810.79,ONLINE_BANKING
PMT0001647,CTR000098,2025-02-05,810.79,ONLINE_BANKING
PMT0001648,CTR000098,2025-03-02,810.79,ONLINE_BANKING
PMT0001649,CTR000098,2025-04-06,810.79,ONLINE_BANKING
PMT0001650,CTR000098,2025-05-05,810.79,PRE_AUTHORIZED
PMT0001651,CTR000098,2025-06-04,810.79,CHEQUE
PMT0001652,CTR000098,2025-07-06,810.79,PRE_AUTHORIZED
PMT0001653,CTR000098,2025-08-02,810.79,ONLINE_BANKING
PMT0001654,CTR000098,2025-09-01,810.79,PRE_AUTHORIZED
PMT0001655,CTR000098,2025-10-02,810.79,ONLINE_BANKING
PMT0001656,CTR000098,2025-11-06,810.79,PRE_AUTHORIZED
PMT0001657,CTR000098,2025-12-03,810.79,ONLINE_BANKING
PMT0001658,CTR000098,2026-01-03,810.79,PRE_AUTHORIZED
PMT0001659,CTR000098,2026-02-01,810.79,ONLINE_BANKING
PMT0001660,CTR000098,2026-03-06,810.79,ONLINE_BANKING
PMT0001661,CTR000098,2026-04-05,810.79,ONLINE_BANKING
PMT0001662,CTR000098,2026-05-03,810.79,PRE_AUTHORIZED
PMT0001663,CTR000099,2024-06-30,955.66,PRE_AUTHORIZED
PMT0001664,CTR000099,2024-07-03,955.66,CHEQUE
PMT0001665,CTR000099,2024-08-04,955.66,PRE_AUTHORIZED
PMT0001666,CTR000099,2024-09-04,955.66,PRE_AUTHORIZED
PMT0001667,CTR000099,2024-10-02,955.66,PRE_AUTHORIZED
PMT0001668,CTR000099,2024-11-03,955.66,PRE_AUTHORIZED
PMT0001669,CTR000099,2024-12-06,955.66,CHEQUE
PMT0001670,CTR000099,2025-01-04,955.66,PRE_AUTHORIZED
PMT0001671,CTR000099,2025-02-03,955.66,ONLINE_BANKING
PMT0001672,CTR000099,2025-03-03,955.66,CHEQUE
PMT0001673,CTR000099,2025-04-03,955.66,ONLINE_BANKING
PMT0001674,CTR000099,2025-05-05,955.66,ONLINE_BANKING
PMT0001675,CTR000099,2025-06-01,955.66,PRE_AUTHORIZED
PMT0001676,CTR000099,2025-07-03,955.66,PRE_AUTHORIZED
PMT0001677,CTR000099,2025-08-01,955.66,PRE_AUTHORIZED
PMT0001678,CTR000099,2025-09-06,955.66,ONLINE_BANKING
PMT0001679,CTR000099,2025-10-02,955.66,CHEQUE
PMT0001680,CTR000099,2025-11-05,955.66,PRE_AUTHORIZED
PMT0001681,CTR000099,2025-12-04,955.66,PRE_AUTHORIZED
PMT0001682,CTR000099,2026-01-01,955.66,PRE_AUTHORIZED
PMT0001683,CTR000099,2026-02-04,955.66,PRE_AUTHORIZED
PMT0001684,CTR000099,2026-03-06,955.66,PRE_AUTHORIZED
PMT0001685,CTR000099,2026-04-04,955.66,ONLINE_BANKING
PMT0001686,CTR000099,2026-05-03,955.66,CHEQUE
PMT0001687,CTR000100,2024-08-29,1522.78,PRE_AUTHORIZED
PMT0001688,CTR000100,2024-09-06,1522.78,ONLINE_BANKING
PMT0001689,CTR000100,2024-10-03,1522.78,PRE_AUTHORIZED
PMT0001690,CTR000100,2024-11-03,1522.78,PRE_AUTHORIZED
PMT0001691,CTR000100,2024-12-05,1522.78,ONLINE_BANKING
PMT0001692,CTR000100,2025-01-05,1522.78,PRE_AUTHORIZED
PMT0001693,CTR000100,2025-02-01,1522.78,ONLINE_BANKING
PMT0001694,CTR000100,2025-03-05,1522.78,CHEQUE
PMT0001695,CTR000100,2025-04-05,1522.78,PRE_AUTHORIZED
PMT0001696,CTR000100,2025-05-04,1522.78,ONLINE_BANKING
PMT0001697,CTR000100,2025-06-02,1522.78,ONLINE_BANKING
PMT0001698,CTR000100,2025-07-03,1522.78,PRE_AUTHORIZED
PMT0001699,CTR000100,2025-08-05,1522.78,CHEQUE
PMT0001700,CTR000100,2025-09-06,1522.78,ONLINE_BANKING
PMT0001701,CTR000100,2025-10-04,1522.78,PRE_AUTHORIZED
PMT0001702,CTR000100,2025-11-03,1522.78,CHEQUE
PMT0001703,CTR000100,2025-12-05,1522.78,ONLINE_BANKING
PMT0001704,CTR000100,2026-01-03,1522.78,CHEQUE
PMT0001705,CTR000100,2026-02-03,1522.78,PRE_AUTHORIZED
PMT0001706,CTR000100,2026-03-05,1522.78,PRE_AUTHORIZED
PMT0001707,CTR000100,2026-04-01,1522.78,CHEQUE
PMT0001708,CTR000100,2026-05-01,1522.78,PRE_AUTHORIZED
PMT0001709,CTR000101,2024-06-02,1411.15,ONLINE_BANKING
PMT0001710,CTR000101,2024-07-05,1411.15,ONLINE_BANKING
PMT0001711,CTR000101,2024-08-02,1411.15,CHEQUE
PMT0001712,CTR000101,2024-09-04,1411.15,CHEQUE
PMT0001713,CTR000101,2024-10-01,1411.15,ONLINE_BANKING
PMT0001714,CTR000101,2024-11-04,1411.15,PRE_AUTHORIZED
PMT0001715,CTR000101,2024-12-01,1411.15,ONLINE_BANKING
PMT0001716,CTR000101,2025-01-04,1411.15,CHEQUE
PMT0001717,CTR000101,2025-02-03,1411.15,CHEQUE
PMT0001718,CTR000101,2025-03-03,1411.15,CHEQUE
PMT0001719,CTR000101,2025-04-05,1411.15,PRE_AUTHORIZED
PMT0001720,CTR000101,2025-05-05,1411.15,PRE_AUTHORIZED
PMT0001721,CTR000101,2025-06-06,1411.15,ONLINE_BANKING
PMT0001722,CTR000101,2025-07-03,1411.15,ONLINE_BANKING
PMT0001723,CTR000101,2025-08-06,1411.15,ONLINE_BANKING
PMT0001724,CTR000101,2025-09-04,1411.15,PRE_AUTHORIZED
PMT0001725,CTR000101,2025-10-04,1411.15,CHEQUE
PMT0001726,CTR000101,2025-11-03,1411.15,PRE_AUTHORIZED
PMT0001727,CTR000101,2025-12-04,1411.15,PRE_AUTHORIZED
PMT0001728,CTR000101,2026-01-05,1411.15,ONLINE_BANKING
PMT0001729,CTR000101,2026-02-06,1411.15,ONLINE_BANKING
PMT0001730,CTR000101,2026-03-03,1411.15,PRE_AUTHORIZED
PMT0001731,CTR000101,2026-04-05,1411.15,CHEQUE
PMT0001732,CTR000101,2026-05-06,1411.15,PRE_AUTHORIZED
PMT0001733,CTR000102,2024-04-18,1813.21,PRE_AUTHORIZED
PMT0001734,CTR000102,2024-05-05,1813.21,PRE_AUTHORIZED
PMT0001735,CTR000102,2024-06-06,1813.21,CHEQUE
PMT0001736,CTR000102,2024-07-01,1813.21,CHEQUE
PMT0001737,CTR000102,2024-08-05,1813.21,ONLINE_BANKING
PMT0001738,CTR000102,2024-09-03,1813.21,ONLINE_BANKING
PMT0001739,CTR000102,2024-10-03,1813.21,ONLINE_BANKING
PMT0001740,CTR000102,2024-11-05,1813.21,CHEQUE
PMT0001741,CTR000102,2024-12-06,1813.21,CHEQUE
PMT0001742,CTR000102,2025-01-05,1813.21,ONLINE_BANKING
PMT0001743,CTR000102,2025-02-05,1813.21,ONLINE_BANKING
PMT0001744,CTR000102,2025-03-04,1813.21,ONLINE_BANKING
PMT0001745,CTR000102,2025-04-05,1813.21,ONLINE_BANKING
PMT0001746,CTR000102,2025-05-02,1813.21,CHEQUE
PMT0001747,CTR000102,2025-06-05,1813.21,PRE_AUTHORIZED
PMT0001748,CTR000102,2025-07-01,1813.21,ONLINE_BANKING
PMT0001749,CTR000102,2025-08-04,1813.21,CHEQUE
PMT0001750,CTR000102,2025-09-06,1813.21,CHEQUE
PMT0001751,CTR000102,2025-10-01,1813.21,PRE_AUTHORIZED
PMT0001752,CTR000102,2025-11-05,1813.21,PRE_AUTHORIZED
